"","logFC.BSvsM","FDR.BSvsM","GENEID","logFC.MvsV","FDR.MvsV","logFC.BSvsV","FDR.BSvsV"
"2724",2.69799642355111,0.0871913974949064,"LOC_Os01g24690",-3.50079737417935,0.0196622767154123,-0.802800950628243,0.79261336203142
"2725",-1.82411272644319,0.0871913974949064,"LOC_Os11g01490",2.6145651304815,0.0155267587198971,0.79045240403831,0.66379590298859
"2726",-6.04974441196185,0.0872690158375114,"LOC_Os03g06510",-1.49978019217247,0.702264709056684,-7.54952460413433,0.0455969242541235
"2727",4.93011844378654,0.0873247055453339,"LOC_Os12g07490",-7.33307150048921,0.0144808595090576,-2.40295305670267,0.51062552670656
"2728",2.76175404451875,0.0873247055453339,"LOC_Os03g14590",-3.75000722544708,0.0158940844001185,-0.988253180928328,0.722118230346045
"2729",7.08675491405842,0.0875901878687767,"LOC_Os03g18830",-6.45892960299034,0.0775395768781377,0.627825311068076,0.956034051452546
"2730",6.95853251052956,0.0878895414647042,"LOC_Os04g40140",-8.09117674282536,0.0368347744137354,-1.1326442322958,0.891763124384782
"2731",-6.93479513798076,0.0880211304886798,"LOC_Os12g41700",-1.55042647897498,0.718967392797358,-8.48522161695574,0.051777561568204
"2732",0.485641111601974,0.0880211304886798,"LOC_Os03g23010",0.175340500850431,0.643331149271322,0.660981612452406,0.0287232625993738
"2733",0.861736159901548,0.0881301689544128,"LOC_Os01g13030",-1.01309685054189,0.032242062428638,-0.15136069064034,0.915808983644098
"2734",-7.45246028321023,0.0881301689544128,"LOC_Os03g15270",-0.750690243901428,0.890621868378772,-8.20315052711165,0.0706788538388669
"2735",-1.70729853687932,0.0883069120981422,"LOC_Os09g21689",-0.335244475952084,0.828789090926691,-2.04254301283141,0.0496518007535293
"2736",-7.50955825401637,0.0883187459215471,"LOC_Os04g49590",-1.05025311030597,0.836971260909265,-8.55981136432235,0.0642907793055301
"2737",6.66387813104658,0.0883310181939869,"LOC_Os08g10400",-8.39212951976804,0.0290608504700256,-1.72825138872146,0.786443561716373
"2738",-8.31181060146529,0.0883310181939869,"LOC_Os09g37700",3.13926353162916,0.484895927109407,-5.17254706983613,0.286435204188628
"2739",6.76373678937786,0.0884914071669838,"LOC_Os01g65560",-8.16708774168901,0.0329390175102879,-1.40335095231115,0.848881340466814
"2740",7.21728409484856,0.0885263318729961,"LOC_Os07g19460",-7.31666466387276,0.056660197279703,-0.0993805690242012,0.995084990512217
"2741",1.3050841976879,0.0885263318729961,"LOC_Os04g56520",-0.923222282246243,0.225915747362779,0.381861915441661,0.816804327130678
"2742",0.734350287911098,0.0886045304933979,"LOC_Os01g61720",-1.04217891649257,0.0112389084657085,-0.307828628581471,0.68218116666703
"2743",1.30957634100099,0.0886045304933979,"LOC_Os06g51510",-1.82891918229142,0.0124850027209626,-0.519342841290433,0.699898348089651
"2744",6.41655339361879,0.0886045304933979,"LOC_Os12g41680",-9.2968284605855,0.0180209352293227,-2.8802750669667,0.533958967494983
"2745",1.3341187868478,0.0886045304933979,"LOC_Os03g38000",-1.89260390828646,0.0113442051981898,-0.558485121438662,0.676561352394537
"2746",-6.96067791373672,0.0886045304933979,"LOC_Os03g39380",-1.07214749324988,0.824483173022005,-8.0328254069866,0.0622563475269832
"2747",5.10619832062395,0.0886045304933979,"LOC_Os01g12130",-8.8128286562203,0.00596294210803883,-3.70663033559635,0.221833194054391
"2748",-2.41758880417716,0.0887065904433759,"LOC_Os05g06399",4.49864045487521,0.00420518850633773,2.08105165069806,0.205966551614525
"2749",-2.10055403099195,0.0887808077817212,"LOC_Os05g48360",3.60209523570253,0.00607632266877709,1.50154120471058,0.3271863690337
"2750",-8.88977175073806,0.0887808077817212,"LOC_Os12g10590",2.29025280056322,0.658124256974865,-6.59951895017484,0.197047725965173
"2751",0.959342374905971,0.0888521395547998,"LOC_Os10g35720",-0.870074262256155,0.10334349998698,0.0892681126498165,0.967140454421418
"2752",0.78297044560065,0.0890496969689836,"LOC_Os06g09390",-1.42573535127449,0.00153780720628342,-0.642764905673836,0.218152884500146
"2753",-0.738795063500167,0.0890496969689836,"LOC_Os09g36300",1.79157955666884,0.00012470331979162,1.05278449316868,0.0232304547649584
"2754",-2.10581478096948,0.0893441905876477,"LOC_Os10g21272",4.8264893193882,0.000822492709087994,2.72067453841872,0.0495571216296929
"2755",7.367022648882,0.0893441905876477,"LOC_Os09g01610",-7.96205785122857,0.0475914575860365,-0.595035202346563,0.959862423634418
"2756",1.70342755822041,0.0893625227840157,"LOC_Os01g67860",-4.41842047356326,7.00447723112313e-05,-2.71499291534285,0.00873305672187076
"2757",-0.483238982902044,0.0895091989280281,"LOC_Os03g10180",2.42033997518185,5.16926442076505e-09,1.93710099227981,2.67911919828601e-07
"2758",6.03342157440767,0.0895315483493182,"LOC_Os02g38860",-7.01538355945269,0.036846009518082,-0.981961985045017,0.897973088970507
"2759",-7.19381621225688,0.0895315483493182,"LOC_Os07g46060",-0.0326186218496575,0.996467262296573,-7.22643483410654,0.0942686106062979
"2760",1.94400697401898,0.0897119655259905,"LOC_Os05g07650",-1.4252571193425,0.199323850889002,0.518749854676482,0.839387284065565
"2761",-0.744803032006753,0.0897119655259905,"LOC_Os09g36520",3.91538913490658,7.86457445898357e-09,3.17058610289983,2.56568854073805e-07
"2762",-1.7460644174858,0.0897882305023859,"LOC_Os01g51860",3.21907273986542,0.00322173894221999,1.47300832237962,0.21791378347492
"2763",-1.63419002276669,0.0898240023745942,"LOC_Os09g07660",4.06960242896069,0.000267480767085626,2.435412406194,0.0227021638174229
"2764",-0.456522297074472,0.0898240023745942,"LOC_Os02g27594",0.386812344110244,0.142232017191917,-0.0697099529642285,0.933516951158199
"2765",-7.37607921687898,0.0898240023745942,"LOC_Os02g49510",-0.244837858292445,0.971489047315935,-7.62091707517142,0.0870365581046871
"2766",2.03019698378485,0.0900778771720657,"LOC_Os02g42220",-1.10908067030006,0.383345206453298,0.921116313484789,0.637040939674964
"2767",0.752177717212683,0.0900778771720657,"LOC_Os03g55850",-0.510929694671163,0.26012479049479,0.24124802254152,0.79435536052595
"2768",0.925983526385816,0.0900778771720657,"LOC_Os04g38870",-0.695829438342692,0.197140078813021,0.230154088043124,0.858724651512338
"2769",-1.05853703385252,0.0901306446090456,"LOC_Os03g62610",2.4406102177822,0.000297645274818015,1.38207318392968,0.0400872838212517
"2770",-0.53423339073143,0.0901307993853149,"LOC_Os03g55590",0.0113735438188791,0.987979752976215,-0.522859846912551,0.123657166964664
"2771",-1.78028888759467,0.0901307993853149,"LOC_Os03g08080",3.96787288463476,0.000792774688856357,2.18758399704009,0.0590064283174842
"2772",7.41653059149369,0.0901307993853149,"LOC_Os01g51020",-6.42436385439057,0.0893913690056895,0.992166737103116,0.918332482728862
"2773",1.59060079611922,0.0902282819379155,"LOC_Os08g15050",-3.21641795425862,0.000757184564368702,-1.6258171581394,0.0967441064939979
"2774",7.86733178169896,0.0902282819379155,"LOC_Os01g70500",-6.28682887951676,0.109143812577674,1.5805029021822,0.852418967649721
"2775",1.18845744526208,0.0902530357891872,"LOC_Os03g13800",-2.04808079993546,0.00270442574378496,-0.859623354673387,0.304204403942392
"2776",5.83502711040823,0.0902908439682224,"LOC_Os05g49250",-4.65293074258797,0.125354249041916,1.18209636782027,0.862864802791993
"2777",7.13971896689114,0.0902908439682224,"LOC_Os02g03020",-6.61495683108099,0.0746345030186479,0.52476213581015,0.966283347732223
"2778",5.43724890395286,0.0902908439682224,"LOC_Os06g08080",-5.99762024903819,0.0438461772602281,-0.560371345085331,0.950396747627499
"2779",1.36766844104163,0.0903244009907643,"LOC_Os01g13080",-1.72419499458999,0.0231683805801397,-0.356526553548359,0.848859313105756
"2780",-1.50678164730859,0.0903244009907643,"LOC_Os06g48620",1.59939261937811,0.0625529206713462,0.0926109720695136,0.980494196072805
"2781",-1.26462246326463,0.0903271907545584,"LOC_Os01g63410",2.79015632459946,0.000551586716398996,1.52553386133483,0.059975645717707
"2782",0.732010993137604,0.090353796355751,"LOC_Os01g20830",-2.66322559653565,3.814347313053e-07,-1.93121460339804,4.73314951779329e-05
"2783",-6.86583869203761,0.090353796355751,"LOC_Os08g42440",-1.28419730966483,0.780739419450316,-8.15003600170244,0.0588956015970978
"2784",4.78398636056835,0.090353796355751,"LOC_Os06g14490",-4.70385730920042,0.0660450621033287,0.0801290513679329,0.994103036097296
"2785",1.97141888190957,0.0906037329204038,"LOC_Os03g08450",-2.54255612698112,0.020834707997553,-0.571137245071554,0.813791106941165
"2786",-7.1085618017435,0.0906037329204038,"LOC_Os12g40340",0.147595808020714,0.983598282693104,-6.96096599372278,0.102784682984894
"2787",7.23552723564829,0.0906037329204038,"LOC_Os04g22660",-4.98237996401377,0.17249395594228,2.25314727163452,0.732719432174389
"2788",7.65144617367901,0.0906037329204038,"LOC_Os04g45270",-7.40100837714777,0.0660915560244832,0.250437796531238,0.986963914461656
"2789",4.22553207307991,0.0906037329204038,"LOC_Os03g21400",-7.21982088440593,0.0053313739617297,-2.99428881132603,0.240588640388553
"2790",-1.0979587670154,0.0906037329204038,"LOC_Os03g52130",3.70931762406959,5.64639051597363e-06,2.61135885705418,0.000430859202564996
"2791",6.40118237511731,0.0906485130099042,"LOC_Os03g17120",-7.74360135946132,0.0336996987815811,-1.34241898434401,0.85067017952557
"2792",0.356131317167405,0.0907994215152283,"LOC_Os12g08810",-0.237108959633975,0.279130925856218,0.11902235753343,0.784035478854196
"2793",-2.05869433717521,0.0908162902720876,"LOC_Os02g36490",0.388064466203414,0.836940927156157,-1.6706298709718,0.216668217116179
"2794",-0.842746050255269,0.0908823156856527,"LOC_Os10g36703",2.2508485839132,5.26807794412342e-05,1.40810253365793,0.00830433755546918
"2795",7.36274417215813,0.091112740508597,"LOC_Os02g03530",-7.78530035666232,0.0520421220230402,-0.422556184504199,0.975276466571629
"2796",6.13962512558983,0.09115003916739,"LOC_Os11g05080",-6.3041235377991,0.0568071149904487,-0.164498412209265,0.989295940662414
"2797",7.59641429713026,0.0912848456094069,"LOC_Os10g33760",-6.16131329192268,0.107408204838275,1.43510100520758,0.863754406051824
"2798",-7.88568517990612,0.0913592996250421,"LOC_Os05g15180",3.18421026223479,0.457949914454898,-4.70147491767133,0.321468370230397
"2799",-7.13814763658962,0.0913592996250421,"LOC_Os09g20630",0.343471731900372,0.953503020377542,-6.79467590468925,0.11235695272578
"2800",-7.59208605137157,0.0913592996250421,"LOC_Os06g05820",-0.592085185209424,0.919140183705251,-8.18417123658099,0.0791586371975365
"2801",7.42117067029376,0.0914408916168046,"LOC_Os07g42750",-8.17151779715875,0.0464621168978803,-0.750347126864988,0.945854981890771
"2802",-0.584244654070734,0.0914545507101047,"LOC_Os08g40160",3.68511558058511,3.59699392760704e-10,3.10087092651437,8.14685794341352e-09
"2803",-7.68371022978956,0.0915359787286268,"LOC_Os03g18540",-0.336474059798364,0.957973469360195,-8.02018428958792,0.0866053290756086
"2804",-7.22347553490369,0.0915359787286268,"LOC_Os01g14770",0.267095958791179,0.966755662443659,-6.95637957611251,0.109269007356523
"2805",6.92343500104655,0.0917847310395221,"LOC_Os09g06750",-6.80865193022943,0.0644211300718567,0.114783070817116,0.993514317765982
"2806",-7.82017315897878,0.0917847310395221,"LOC_Os12g38360",3.18010795654872,0.454863251207585,-4.64006520243006,0.325765136889543
"2807",2.56510169839196,0.0917847310395221,"LOC_Os04g39700",-2.90503655239261,0.0395932077055777,-0.339934854000656,0.941200825115387
"2808",4.70795705735781,0.0919566925434973,"LOC_Os11g13930",-9.4366663141249,0.00200798689263727,-4.72870925676709,0.0724976992669931
"2809",6.95859413960118,0.0923674787511807,"LOC_Os12g10410",-6.92867942142281,0.0624276456388278,0.0299147181783735,0.999726052848722
"2810",-8.08280229626717,0.0923901649922037,"LOC_Os06g47930",2.92667869299093,0.516850649136456,-5.15612360327625,0.284715130351831
"2811",-1.5476094018158,0.0924464984805227,"LOC_Os05g33520",3.57554260526512,0.000511180375032693,2.02793320344932,0.0442670720604592
"2812",-0.875796735558074,0.0924464984805227,"LOC_Os03g61220",3.67772041411233,2.54853074368499e-07,2.80192367855425,1.29714175574988e-05
"2813",5.18785319713121,0.0924464984805227,"LOC_Os03g60630",-9.52426907439804,0.00685468290575541,-4.33641587726683,0.181761963819693
"2814",1.68340304678941,0.0925288761336393,"LOC_Os03g44620",-2.91000508980817,0.0031044561174247,-1.22660204301876,0.29542055339411
"2815",4.30792995172743,0.0925964564013397,"LOC_Os03g40540",-1.89942917536224,0.471680561597453,2.40850077636519,0.478558791560087
"2816",6.50439401509053,0.0927561137463555,"LOC_Os08g34640",-5.01351848904169,0.136665084377272,1.49087552604883,0.833921337376847
"2817",-8.4464943602614,0.0927565349170558,"LOC_Os03g45250",2.76670159094386,0.564405776838904,-5.67979276931754,0.254312404074003
"2818",-0.50150424455494,0.0927736576239658,"LOC_Os06g44450",1.24260474143869,8.86551829459401e-05,0.741100496883746,0.0188867807717017
"2819",6.66561274423786,0.0928301281907987,"LOC_Os11g04850",-6.85752717020846,0.0573831453941721,-0.1919144259706,0.988838518656091
"2820",5.88913861732564,0.0928570658372709,"LOC_Os01g61190",-4.68302093575513,0.12835174927513,1.20611768157051,0.862436928935428
"2821",3.56624297275114,0.0929212397781188,"LOC_Os04g54200",-3.73958716138349,0.0553867454785258,-0.173344188632344,0.984538338110543
"2822",-0.51998907932265,0.0929768827251606,"LOC_Os10g03550",0.651896245927244,0.0279927318273081,0.131907166604594,0.857825642027844
"2823",1.53675067729046,0.0929768827251606,"LOC_Os01g16240",-1.9384143653245,0.0242251062450144,-0.401663688034043,0.848739188796954
"2824",5.89775717430827,0.0929768827251606,"LOC_Os04g48950",-6.20365950943893,0.0538734193605108,-0.305902335130663,0.979523162146123
"2825",-2.22465238856482,0.093090263795592,"LOC_Os05g46040",1.56554639755362,0.245909139736765,-0.659105991011198,0.807315392876143
"2826",-6.70888592199287,0.093090263795592,"LOC_Os11g03060",-2.71162458359614,0.440805665133339,-9.42051050558902,0.035154653887716
"2827",3.75353324499448,0.0931310253816404,"LOC_Os02g32230",-6.12695254754819,0.00708846650484765,-2.37341930255371,0.341005787419306
"2828",5.2859250109882,0.0933803773965153,"LOC_Os01g09550",-6.84755057276031,0.0253015895740994,-1.56162556177211,0.763588238115645
"2829",-7.53972283882845,0.0933803773965153,"LOC_Os01g65200",1.73552614003443,0.718967392797358,-5.80419669879402,0.195739468173104
"2830",4.39647319127807,0.0934665265074099,"LOC_Os01g25610",-4.52569837651313,0.0587175475081008,-0.129225185235056,0.989295940662414
"2831",-7.66340139071947,0.0934665265074099,"LOC_Os09g08370",-0.384062943781112,0.949995439772337,-8.04746433450059,0.0870778205106788
"2832",-6.85125995516164,0.0934665265074099,"LOC_Os08g23780",-2.44313264713017,0.511098474235408,-9.29439260229181,0.03971402167192
"2833",-7.91524345283251,0.0934956045534091,"LOC_Os09g10054",3.08329505292786,0.48208721768069,-4.83194839990465,0.313813080223553
"2834",-2.64886269082565,0.0935076360029688,"LOC_Os06g12400",0.789157740917016,0.71109727101343,-1.85970494990863,0.312940284554191
"2835",-7.16645262173506,0.0935076360029688,"LOC_Os12g19040",-0.322185938473817,0.95783907782342,-7.48863856020888,0.0886111964376409
"2836",1.16305604285819,0.0935076360029688,"LOC_Os06g36740",-0.377028551739902,0.691369432813636,0.786027491118292,0.379383832751988
"2837",-6.86475597766264,0.0937614340016559,"LOC_Os03g02280",-0.650752286495732,0.902018472512106,-7.51550826415837,0.077368208840459
"2838",0.641007358522121,0.0937934777334191,"LOC_Os01g10610",-0.9799542631242,0.00748141981938636,-0.338946904602079,0.558553497328397
"2839",-1.18240204519924,0.094008836259838,"LOC_Os01g03940",2.2447133609725,0.00210236442214272,1.06231131577326,0.185907484553678
"2840",5.97837958824954,0.094023638599673,"LOC_Os08g28030",-8.87020562397516,0.0179378625788929,-2.89182603572562,0.511982765229321
"2841",-7.09741990310067,0.0940253866911716,"LOC_Os07g41070",2.3676377817557,0.566705204511445,-4.72978212134498,0.27625431756084
"2842",-1.44995966815246,0.0940253866911716,"LOC_Os02g47120",3.39920498867248,0.00042900965457311,1.94924532052002,0.0395808644599577
"2843",-0.961629352764601,0.0940509460987437,"LOC_Os01g62080",0.670295482875425,0.258759835045465,-0.291333869889176,0.813085388655818
"2844",5.68049322106122,0.0940509460987437,"LOC_Os06g17870",-4.85630572778016,0.106074979830555,0.824187493281063,0.918286183105108
"2845",2.50497587924373,0.0940509460987437,"LOC_Os05g51190",0.641748085157534,0.765915611180153,3.14672396440126,0.0601574101167009
"2846",-2.48384290740761,0.0940573250793261,"LOC_Os02g07340",1.55771255052143,0.315966467349829,-0.926130356886178,0.723086591818231
"2847",6.19619912043565,0.0941576647067705,"LOC_Os07g43290",-7.03870405801453,0.0419407245351188,-0.842504937578881,0.920068939263227
"2848",-7.33670485333301,0.0941793506354589,"LOC_Os01g66230",1.37175849403284,0.784256912005208,-5.96494635930017,0.173701956674117
"2849",5.0196982472804,0.0942595036026361,"LOC_Os04g50660",-7.12664569151081,0.0176744805232931,-2.10694744423041,0.607928020267534
"2850",-0.929376968317338,0.0943628443338441,"LOC_Os02g50560",3.84465602715265,4.01232337860551e-07,2.91527905883531,1.97846539307153e-05
"2851",5.67467394137832,0.0944043892582876,"LOC_Os01g36620",-8.21390443505046,0.016952221329734,-2.53923049367214,0.551657784503757
"2852",-0.947353490134776,0.0947663136168612,"LOC_Os08g16830",2.04501599538964,0.000593229469051696,1.09766250525486,0.0720459367947262
"2853",6.21968976793197,0.0947663136168612,"LOC_Os05g44170",-9.08495907147213,0.0194206753240548,-2.86526930354016,0.538726554757103
"2854",1.19969953534353,0.0947663136168612,"LOC_Os11g29190",-1.22010031504726,0.0687052170998137,-0.0204007797037297,0.995084990512217
"2855",2.98734061348153,0.0947663136168612,"LOC_Os03g38980",-3.16587265994145,0.0549209219376078,-0.178532046459925,0.979523162146123
"2856",7.1457036922033,0.0947663136168612,"LOC_Os01g65150",-7.72715870726413,0.0512032980755117,-0.581455015060822,0.960974635813923
"2857",-7.97920908703961,0.0948575509193641,"LOC_Os07g15640",1.68255621572464,0.745703031179332,-6.29665287131497,0.185076278660214
"2858",-7.11444857051956,0.0948575509193641,"LOC_Os12g12664",2.46465244144132,0.566968142717382,-4.64979612907823,0.300044888390185
"2859",-7.19821602009782,0.0948575509193641,"LOC_Os10g42510",-0.409310595233253,0.945047713078209,-7.60752661533107,0.0870763248503637
"2860",6.96810333080194,0.0950274519210409,"LOC_Os06g23370",-7.20862664434116,0.0579825679918771,-0.240523313539224,0.986849073818462
"2861",-7.5539817451105,0.0951436104787943,"LOC_Os02g42910",0.937252439772032,0.865483282978898,-6.61672930533847,0.145014627316912
"2862",2.62253033196946,0.0953643695931899,"LOC_Os02g30050",-2.64409230583332,0.0677152067083808,-0.0215619738638586,0.998295646837712
"2863",-3.75821763222861,0.0954639106763103,"LOC_Os02g55670",1.12538603021072,0.695666728105933,-2.63283160201788,0.299996019920932
"2864",6.41593252864501,0.0954815083950364,"LOC_Os05g23260",-8.74766275041911,0.0250803700077251,-2.33173022177409,0.666771898018013
"2865",-0.842954581404492,0.0954974461636418,"LOC_Os06g08530",1.55417940858612,0.00232820760273687,0.711224827181633,0.226168463544066
"2866",-6.97304770686775,0.0957461874511653,"LOC_Os02g47150",-0.64419723094767,0.905776272745166,-7.61724493781542,0.0800185056992089
"2867",-6.98047486035376,0.0957779808786751,"LOC_Os07g17280",0.386640812376307,0.94756913121503,-6.59383404797745,0.120765196227628
"2868",7.08914085718131,0.0957779808786751,"LOC_Os01g34890",-6.80187830161538,0.0728472832138849,0.287262555565933,0.984723405776492
"2869",2.03013498423046,0.0957840600415488,"LOC_Os05g37390",-2.13742002758378,0.0580765824517347,-0.107285043353319,0.984486653374423
"2870",6.66172334004968,0.0960607257508996,"LOC_Os07g33650",-7.57791888863751,0.0443595638388206,-0.916195548587827,0.918332482728862
"2871",7.53987362638307,0.0962662068160591,"LOC_Os12g34104",-6.42245595487472,0.100281398650109,1.11741767150835,0.908940127607298
"2872",-2.05524498189195,0.0962662068160591,"LOC_Os03g11210",1.59607728200462,0.197127503268815,-0.459167699887328,0.877155938787484
"2873",-7.99403955841235,0.0962815493236994,"LOC_Os11g12710",2.73290435534782,0.553436759796998,-5.26113520306453,0.277559168950081
"2874",5.87818817275273,0.0962815493236994,"LOC_Os08g09710",-7.01461583825399,0.0361542308095726,-1.13642766550126,0.869612796231502
"2875",-7.09156309972055,0.0964126374140457,"LOC_Os06g01230",-1.76719733590918,0.685891565412418,-8.85876043562974,0.0544862194038209
"2876",0.693802424323108,0.0964126374140457,"LOC_Os12g01390",-0.902442401722865,0.0218636650859749,-0.208639977399756,0.816804327130678
"2877",7.88323378755785,0.0964491272120921,"LOC_Os04g25060",-7.15802837313061,0.0843579152715304,0.725205414427233,0.953840114420117
"2878",6.08378900533213,0.0967240946599614,"LOC_Os06g28740",-9.3743601724762,0.0163215616804706,-3.29057116714407,0.438230539126176
"2879",-6.73593182233003,0.0967240946599614,"LOC_Os02g04230",-1.89566874476271,0.641828241914616,-8.63160056709273,0.0502999275767718
"2880",5.79151561751956,0.0967294063472696,"LOC_Os01g53800",-8.13711781033852,0.0196597807040097,-2.34560219281897,0.606860397816214
"2881",-6.59689040148367,0.0968319156739328,"LOC_Os07g17130",-2.36418333964718,0.52284143456232,-8.96107374113085,0.0411759537997092
"2882",6.30453770139406,0.0968340271202086,"LOC_Os03g10600",-5.43157047350173,0.104568614034009,0.87296722789233,0.92160082125995
"2883",-2.66672352415727,0.0970082021319274,"LOC_Os01g16124",1.71217390084591,0.304843856235741,-0.954549623311358,0.742113311763453
"2884",-7.57395493453524,0.0970365982729188,"LOC_Os02g06754",2.81344467554173,0.514375797210127,-4.76051025899351,0.308986225468216
"2885",2.86656135648166,0.0971292340652438,"LOC_Os12g09590",-4.17013814919615,0.0132836460738061,-1.30357679271449,0.613615096614447
"2886",-1.0775794904175,0.0971292340652438,"LOC_Os02g38820",3.93282068929873,2.89781408855023e-06,2.85524119888123,0.00017733597315968
"2887",6.53592026859729,0.0971292340652438,"LOC_Os01g64490",-9.08302176170794,0.024047776642238,-2.54710149311065,0.62927534851209
"2888",7.08598148389669,0.0971936829650448,"LOC_Os06g35470",-8.22895311114588,0.042594149880648,-1.14297162724919,0.897013606812604
"2889",5.66260532100976,0.0972164537202552,"LOC_Os02g58500",-6.20007466324105,0.0496054886042013,-0.53746934223129,0.955762662754908
"2890",5.15683340457336,0.0972164537202552,"LOC_Os03g09020",-6.61234903819093,0.0278713439785909,-1.45551563361757,0.786345193360223
"2891",-2.4859017891463,0.0972425259477933,"LOC_Os02g12760",5.15001370769465,0.00269143553471185,2.66411191854835,0.114218773619265
"2892",-1.63502471091218,0.0972425259477933,"LOC_Os02g02550",1.81427371029907,0.0575633894796112,0.179248999386896,0.958931344162199
"2893",-6.70597543173572,0.0972425259477933,"LOC_Os02g31230",-0.512632802596901,0.924417761068895,-7.21860823433262,0.0847347624760174
"2894",6.09454310583798,0.0972425259477933,"LOC_Os03g10390",-7.83200498228967,0.0304397893490228,-1.73746187645169,0.773382061299473
"2895",3.7813494425638,0.0972425259477933,"LOC_Os01g14590",-4.55616325483716,0.0334919964664002,-0.774813812273362,0.877976446440329
"2896",5.68455511873046,0.097310323210341,"LOC_Os03g18350",-6.41514389209754,0.0447413636741012,-0.730588773367081,0.931871594544311
"2897",-6.24282860054491,0.097310323210341,"LOC_Os03g58100",3.08399588835552,0.393303786870862,-3.1588327121894,0.484222163658015
"2898",6.36275406240459,0.0975479456680358,"LOC_Os12g27070",-5.64928547556117,0.0966639055305614,0.713468586843416,0.943458818348432
"2899",-8.03737593806248,0.0975479456680358,"LOC_Os06g30130",-0.0264167526492266,0.996824545338538,-8.06379269071171,0.103691348765238
"2900",6.00496963032428,0.0975575373641341,"LOC_Os04g53612",-5.82899643690826,0.0736568239109259,0.17597319341602,0.988838518656091
"2901",-1.42099051057938,0.0977495196061609,"LOC_Os04g48390",2.24075773441158,0.00978099722168914,0.819767223832197,0.508652401320707
"2902",-4.67543002399619,0.0977495196061609,"LOC_Os01g19760",-0.741024247582603,0.848939208136529,-5.41645427157879,0.0662165311395065
"2903",-3.46299679673234,0.0977794650601649,"LOC_Os05g31160",2.15208010291138,0.316682025745311,-1.31091669382096,0.702769612756023
"2904",-5.06722101763073,0.0977870412551052,"LOC_Os09g25550",3.12185437496309,0.300173665072441,-1.94536664266764,0.670767230381083
"2905",-7.49830202087176,0.0978415246893912,"LOC_Os01g27230",2.52607645838499,0.566256926095322,-4.97222556248677,0.282141823650994
"2906",4.89851136459742,0.0978415246893912,"LOC_Os06g49200",-6.42164236135739,0.0253374684411102,-1.52313099675997,0.756326522584524
"2907",6.58462687384703,0.0986926123115935,"LOC_Os05g17920",-6.69542071012343,0.0636311667763327,-0.110793836276398,0.993514317765982
"2908",-1.42356869483831,0.0986926123115935,"LOC_Os02g08260",2.30031329108288,0.00853706332742335,0.876744596244572,0.463628261475518
"2909",7.5947652446017,0.0986926123115935,"LOC_Os03g01090",-6.85707602018543,0.0881308692984342,0.737689224416267,0.95086256409901
"2910",-7.48579986848524,0.0986926123115935,"LOC_Os08g09670",-0.335581593932828,0.958340237409949,-7.82138146241806,0.0942686106062979
"2911",1.31180804209108,0.0987302458660712,"LOC_Os03g19890",-1.88701762975307,0.0126205681899877,-0.575209587661996,0.668813285459071
"2912",-1.07499150262859,0.0987302458660712,"LOC_Os04g46880",1.82350246942476,0.0053646668540108,0.748510966796175,0.369868940972856
"2913",6.74359413115076,0.0987766418338661,"LOC_Os09g02770",-7.55146042594089,0.0485893093165782,-0.807866294790131,0.934804061169854
"2914",1.16145880849882,0.0987766418338661,"LOC_Os01g70960",-1.60464062062786,0.0161519993317291,-0.443181812129032,0.735598228000214
"2915",3.08279798371687,0.09886042460197,"LOC_Os10g30600",-2.49875698856482,0.149569013177918,0.584040995152055,0.902889297680803
"2916",-1.88443555968496,0.0988895593455217,"LOC_Os08g37940",4.92078259425878,0.000319426902208636,3.03634703457383,0.0188867807717017
"2917",3.64481735722889,0.0990088080367308,"LOC_Os06g04250",-6.03435227331029,0.00754402747912306,-2.3895349160814,0.33740020422251
"2918",6.23163954764679,0.0990261291179104,"LOC_Os03g41060",-9.19165134729174,0.0198569104463991,-2.96001179964496,0.527570452609517
"2919",-4.37683131590492,0.0990621513714718,"LOC_Os05g19150",-4.74100046433036,0.029707530362111,-9.11783178023527,0.00243051347488864
"2920",7.47395408482377,0.0991498601978212,"LOC_Os06g48990",-6.94214493269256,0.0824251606011134,0.531809152131211,0.969498416060818
"2921",3.00396936613271,0.0991686517696784,"LOC_Os06g14670",-4.10673703630642,0.0189745805801736,-1.10276767017372,0.722093374861516
"2922",7.28512151002377,0.0991686517696784,"LOC_Os09g25540",-6.32015018734645,0.0994248374903951,0.96497132267731,0.923374866794873
"2923",2.82893624923276,0.0992185285906965,"LOC_Os03g04020",-3.56973113813662,0.0275719369418035,-0.740794888903851,0.838284987022101
"2924",0.819660218156246,0.0992578065122684,"LOC_Os11g11980",-0.904909274048752,0.051764660100794,-0.0852490558925065,0.962938639706487
"2925",7.20313006915474,0.099290604389911,"LOC_Os09g30070",-6.22483948325798,0.10075985701344,0.97829058589676,0.920077980979261
"2926",0.54696441294878,0.0993616071566393,"LOC_Os10g11260",-0.986796077994739,0.00217954523896608,-0.439831665045958,0.255943669794419
"2927",5.55000714079891,0.0993616071566393,"LOC_Os05g14740",-3.7720814398761,0.207367905653075,1.77792570092281,0.754946919933669
"2928",-1.06965828765323,0.0994598048279407,"LOC_Os07g01060",1.28049060657242,0.0404464475981266,0.210832318919196,0.906316586676003
