"","GENEID"
"12741","LOC_Os09g35970"
"12775","LOC_Os09g36830"
"12776","LOC_Os09g36860"
"12789","LOC_Os09g37100"
"12793","LOC_Os09g37330"
"12797","LOC_Os09g37610"
"12804","LOC_Os09g37910"
"12833","LOC_Os09g38670"
"12834","LOC_Os09g38740"
"12839","LOC_Os09g38772"
"12849","LOC_Os09g39190"
"12850","LOC_Os09g39200"
"12860","LOC_Os09g39400"
"12862","LOC_Os09g39462"
"12867","LOC_Os09g39540"
"12868","LOC_Os09g39550"
"12889","LOC_Os09g39940"
"12890","LOC_Os09g39960"
"12891","LOC_Os09g39970"
"12914","LOC_Os10g02630"
"12940","LOC_Os10g05130"
"12953","LOC_Os10g06540"
"12955","LOC_Os10g06630"
"12956","LOC_Os10g06690"
"12958","LOC_Os10g06720"
"12959","LOC_Os10g06760"
"12963","LOC_Os10g07210"
"12968","LOC_Os10g07440"
"12969","LOC_Os10g07450"
"12970","LOC_Os10g07480"
"12977","LOC_Os10g08550"
"12980","LOC_Os10g08599"
"12983","LOC_Os10g08930"
"12987","LOC_Os10g10080"
"12996","LOC_Os10g10500"
"13005","LOC_Os10g11260"
"13007","LOC_Os10g11340"
"13014","LOC_Os10g13550"
"13016","LOC_Os10g13670"
"13018","LOC_Os10g13800"
"13022","LOC_Os10g13940"
"13025","LOC_Os10g14870"
"13026","LOC_Os10g14920"
"13029","LOC_Os10g15310"
"13032","LOC_Os10g16974"
"13041","LOC_Os10g18026"
"13051","LOC_Os10g20090"
"13057","LOC_Os10g20350"
"13058","LOC_Os10g20380"
"13086","LOC_Os10g21860"
"13105","LOC_Os10g22600"
"13110","LOC_Os10g22980"
"13112","LOC_Os10g23100"
"13125","LOC_Os10g25010"
"13129","LOC_Os10g25130"
"13136","LOC_Os10g25487"
"13139","LOC_Os10g25674"
"13157","LOC_Os10g26680"
"13159","LOC_Os10g26700"
"13160","LOC_Os10g26720"
"13168","LOC_Os10g27174"
"13169","LOC_Os10g27190"
"13174","LOC_Os10g27310"
"13187","LOC_Os10g28330"
"13195","LOC_Os10g28610"
"13196","LOC_Os10g28640"
"13197","LOC_Os10g28660"
"13200","LOC_Os10g28970"
"13201","LOC_Os10g29180"
"13211","LOC_Os10g29620"
"13215","LOC_Os10g30070"
"13220","LOC_Os10g30162"
"13226","LOC_Os10g30580"
"13228","LOC_Os10g30670"
"13235","LOC_Os10g30910"
"13242","LOC_Os10g31320"
"13243","LOC_Os10g31330"
"13249","LOC_Os10g31830"
"13255","LOC_Os10g31950"
"13260","LOC_Os10g32470"
"13262","LOC_Os10g32550"
"13272","LOC_Os10g32900"
"13273","LOC_Os10g32920"
"13277","LOC_Os10g32970"
"13280","LOC_Os10g33210"
"13282","LOC_Os10g33270"
"13299","LOC_Os10g33800"
"13325","LOC_Os10g34520"
"13334","LOC_Os10g34730"
"13357","LOC_Os10g35294"
"13363","LOC_Os10g35450"
"13380","LOC_Os10g35770"
"13392","LOC_Os10g36200"
"13406","LOC_Os10g36650"
"13418","LOC_Os10g36980"
"13436","LOC_Os10g37490"
"13445","LOC_Os10g37720"
"13457","LOC_Os10g38040"
"13483","LOC_Os10g39000"
"13486","LOC_Os10g39090"
"13487","LOC_Os10g39120"
"13498","LOC_Os10g39440"
"13508","LOC_Os10g39660"
"13529","LOC_Os10g40250"
"13542","LOC_Os10g40590"
"13545","LOC_Os10g40640"
"13563","LOC_Os10g41250"
"13564","LOC_Os10g41260"
"13576","LOC_Os10g41470"
"13595","LOC_Os10g41930"
"13609","LOC_Os10g42250"
"13612","LOC_Os10g42410"
"13618","LOC_Os10g42540"
"13634","LOC_Os10g42840"
"13639","LOC_Os10g42940"
"13649","LOC_Os11g01140"
"13664","LOC_Os11g01510"
"13668","LOC_Os11g01600"
"13670","LOC_Os11g01780"
"13699","LOC_Os11g02820"
"13710","LOC_Os11g03420"
"13713","LOC_Os11g03500"
"13742","LOC_Os11g04409"
"13778","LOC_Os11g05550"
"13784","LOC_Os11g05690"
"13812","LOC_Os11g06720"
"13813","LOC_Os11g06740"
"13814","LOC_Os11g06750"
"13817","LOC_Os11g06890"
"13832","LOC_Os11g07600"
"13833","LOC_Os11g07670"
"13838","LOC_Os11g07950"
"13847","LOC_Os11g08300"
"13853","LOC_Os11g09020"
"13858","LOC_Os11g09280"
"13878","LOC_Os11g10420"
"13879","LOC_Os11g10480"
"13882","LOC_Os11g10750"
"13886","LOC_Os11g10870"
"13910","LOC_Os11g12740"
"13917","LOC_Os11g13810"
"13922","LOC_Os11g13930"
"13930","LOC_Os11g14180"
"13932","LOC_Os11g14220"
"13938","LOC_Os11g14570"
"13962","LOC_Os11g16924"
"13968","LOC_Os11g17930"
"13996","LOC_Os11g21804"
"13997","LOC_Os11g21990"
"14019","LOC_Os11g25160"
"14024","LOC_Os11g25920"
"14034","LOC_Os11g26910"
"14051","LOC_Os11g29050"
"14060","LOC_Os11g29370"
"14071","LOC_Os11g29720"
"14100","LOC_Os11g32480"
"14104","LOC_Os11g32750"
"14133","LOC_Os11g34450"
"14150","LOC_Os11g35030"
"14161","LOC_Os11g36070"
"14162","LOC_Os11g36150"
"14163","LOC_Os11g36160"
"14165","LOC_Os11g36200"
"14178","LOC_Os11g37050"
"14179","LOC_Os11g37060"
"14181","LOC_Os11g37080"
"14182","LOC_Os11g37090"
"14185","LOC_Os11g37260"
"14187","LOC_Os11g37390"
"14196","LOC_Os11g37740"
"14198","LOC_Os11g37860"
"14215","LOC_Os11g38959"
"14219","LOC_Os11g39130"
"14220","LOC_Os11g39140"
"14244","LOC_Os11g40570"
"14252","LOC_Os11g41150"
"14253","LOC_Os11g41160"
"14255","LOC_Os11g41210"
"14272","LOC_Os11g42170"
"14278","LOC_Os11g43250"
"14279","LOC_Os11g43390"
"14285","LOC_Os11g43620"
"14286","LOC_Os11g43700"
"14293","LOC_Os11g43900"
"14298","LOC_Os11g43990"
"14303","LOC_Os11g44870"
"14308","LOC_Os11g45050"
"14322","LOC_Os11g47300"
"14327","LOC_Os11g47460"
"14330","LOC_Os11g47670"
"14333","LOC_Os11g47760"
"14335","LOC_Os11g47809"
"14343","LOC_Os11g48030"
"14344","LOC_Os11g48040"
"14349","LOC_Os12g01170"
"14356","LOC_Os12g01360"
"14357","LOC_Os12g01370"
"14359","LOC_Os12g01390"
"14360","LOC_Os12g01430"
"14377","LOC_Os12g02000"
"14379","LOC_Os12g02080"
"14404","LOC_Os12g02720"
"14415","LOC_Os12g02980"
"14423","LOC_Os12g03110"
"14431","LOC_Os12g03410"
"14445","LOC_Os12g03880"
"14452","LOC_Os12g04160"
"14454","LOC_Os12g04204"
"14459","LOC_Os12g04424"
"14477","LOC_Os12g05000"
"14483","LOC_Os12g05180"
"14485","LOC_Os12g05260"
"14498","LOC_Os12g05890"
"14507","LOC_Os12g06260"
"14508","LOC_Os12g06280"
"14510","LOC_Os12g06340"
"14526","LOC_Os12g06870"
"14531","LOC_Os12g07050"
"14532","LOC_Os12g07060"
"14534","LOC_Os12g07150"
"14562","LOC_Os12g07780"
"14572","LOC_Os12g08090"
"14573","LOC_Os12g08130"
"14600","LOC_Os12g09300"
"14605","LOC_Os12g09590"
"14612","LOC_Os12g10330"
"14643","LOC_Os12g12934"
"14658","LOC_Os12g13674"
"14669","LOC_Os12g15314"
"14685","LOC_Os12g17090"
"14686","LOC_Os12g17310"
"14689","LOC_Os12g17804"
"14700","LOC_Os12g18374"
"14708","LOC_Os12g18880"
"14714","LOC_Os12g19304"
"14747","LOC_Os12g23280"
"14780","LOC_Os12g27470"
"14817","LOC_Os12g31780"
"14819","LOC_Os12g31800"
"14833","LOC_Os12g32360"
"14848","LOC_Os12g32986"
"14849","LOC_Os12g32992"
"14853","LOC_Os12g33100"
"14854","LOC_Os12g33120"
"14855","LOC_Os12g33150"
"14860","LOC_Os12g33610"
"14867","LOC_Os12g34010"
"14869","LOC_Os12g34014"
"14873","LOC_Os12g34054"
"14912","LOC_Os12g35340"
"14932","LOC_Os12g36640"
"14934","LOC_Os12g36720"
"14943","LOC_Os12g36910"
"14954","LOC_Os12g37370"
"14958","LOC_Os12g37419"
"14962","LOC_Os12g37560"
"14964","LOC_Os12g37590"
"14978","LOC_Os12g37970"
"14979","LOC_Os12g38000"
"14992","LOC_Os12g38440"
"15001","LOC_Os12g38720"
"15003","LOC_Os12g38750"
"15011","LOC_Os12g39110"
"15015","LOC_Os12g39220"
"15020","LOC_Os12g39380"
"15023","LOC_Os12g39620"
"15024","LOC_Os12g39630"
"15025","LOC_Os12g39640"
"15027","LOC_Os12g39660"
"15030","LOC_Os12g39860"
"15033","LOC_Os12g40100"
"15062","LOC_Os12g41220"
"15066","LOC_Os12g41390"
"15067","LOC_Os12g41400"
"15069","LOC_Os12g41500"
"15075","LOC_Os12g41680"
"15099","LOC_Os12g42260"
"15123","LOC_Os12g42980"
"15129","LOC_Os12g43340"
"15135","LOC_Os12g43560"
"15137","LOC_Os12g43600"
"15151","LOC_Os12g44000"
"15152","LOC_Os12g44020"
